"(PDH-TSV 4.0) (Iran Standard Time)(-210)"	"\\SALAVATI-ADBF30\Memory\Cache Bytes"	"\\SALAVATI-ADBF30\Memory\Pool Paged Allocs"	"\\SALAVATI-ADBF30\Memory\System Driver Total Bytes"	"\\SALAVATI-ADBF30\System\Context Switches/sec"	"\\SALAVATI-ADBF30\Thread(_Total/_Total)\Context Switches/sec"
"12/11/2009 13:39:31.369"	"71352320"	"75419"	"3018752"	"4836.8137052506245"	"4836.8137052506245"
"12/11/2009 13:39:32.369"	"71356416"	"75367"	"3018752"	"4648.6192887428015"	"4651.6372194647729"
"12/11/2009 13:39:33.369"	"71385088"	"75473"	"3018752"	"4353.1308542303541"	"4353.1308542303541"
"12/11/2009 13:39:34.369"	"71393280"	"75341"	"3018752"	"4587.2221820031527"	"4611.413202079636"
"12/11/2009 13:39:35.369"	"71372800"	"75409"	"3018752"	"4780.3874250895615"	"4751.2998809587189"
"12/11/2009 13:39:36.369"	"71380992"	"75391"	"3018752"	"4840.6810556077235"	"4840.6810556077235"
"12/11/2009 13:39:37.369"	"71413760"	"75491"	"3018752"	"4453.2403857690697"	"4456.2732396072779"
"12/11/2009 13:39:38.369"	"71405568"	"75361"	"3018752"	"4560.2043018425502"	"4559.2110096835777"
"12/11/2009 13:39:39.369"	"71385088"	"75423"	"3018752"	"4686.9942356962429"	"4683.9703684474071"
"12/11/2009 13:39:40.369"	"71389184"	"75403"	"3018752"	"4836.3256024022512"	"4836.3256024022512"
"12/11/2009 13:39:41.369"	"71434240"	"75515"	"3018752"	"4465.3014086698613"	"4439.094222072702"
"12/11/2009 13:39:42.369"	"71430144"	"75384"	"3018752"	"4560.8404049735391"	"4560.8404049735391"
"12/11/2009 13:39:43.369"	"71413760"	"75451"	"3018752"	"4610.3750967446877"	"4609.3730591231397"
"12/11/2009 13:39:44.369"	"71409664"	"75423"	"3018752"	"4790.7563972750077"	"4790.7563972750077"
"12/11/2009 13:39:45.369"	"71397376"	"75418"	"3018752"	"4537.4128267890737"	"4537.4128267890737"
"12/11/2009 13:39:46.369"	"71393280"	"75285"	"3018752"	"4714.5522671377457"	"4711.5752819132849"
"12/11/2009 13:39:47.369"	"71442432"	"75487"	"3018752"	"4694.3735896425869"	"4694.3735896425869"
"12/11/2009 13:39:48.369"	"71430144"	"75451"	"3018752"	"4718.3274143053623"	"4718.3274143053623"
"12/11/2009 13:39:49.369"	"71417856"	"75442"	"3018752"	"4329.5803390534229"	"4331.5810693394915"
"12/11/2009 13:39:50.369"	"71401472"	"75280"	"3018752"	"4646.6646994211596"	"4706.1339439473741"
"12/11/2009 13:39:51.369"	"71454720"	"75488"	"3018752"	"4722.1702057394959"	"4660.28592065054"
"12/11/2009 13:39:52.369"	"71442432"	"75467"	"3018752"	"4806.9297085540165"	"4809.9153791804474"
"12/11/2009 13:39:53.369"	"71442432"	"75463"	"3018752"	"4369.5318873747156"	"4369.5318873747156"
"12/11/2009 13:39:54.369"	"71405568"	"75291"	"3018752"	"4648.9056307178871"	"4676.9352081640764"
"12/11/2009 13:39:55.369"	"71450624"	"75379"	"3018752"	"4831.3716393607283"	"4798.5930077614466"
"12/11/2009 13:39:56.369"	"71454720"	"75481"	"3018752"	"4813.3954932060615"	"4813.3954932060615"
"12/11/2009 13:39:57.369"	"71467008"	"75485"	"3018752"	"4437.4027218444771"	"4440.4029941378139"
"12/11/2009 13:39:58.369"	"71413760"	"75315"	"3018752"	"4562.8358287729825"	"4546.8188535074351"
"12/11/2009 13:39:59.369"	"71454720"	"75393"	"3018752"	"4719.761804882357"	"4718.7610072138068"
"12/11/2009 13:40:00.369"	"71471104"	"75493"	"3018752"	"4749.9841967304519"	"4750.9835622252413"
"12/11/2009 13:40:01.369"	"71458816"	"75381"	"3018752"	"4357.9099487984749"	"4359.9140462686055"
"12/11/2009 13:40:02.369"	"71421952"	"75331"	"3018752"	"4460.0176527399517"	"4457.0203290485942"
"12/11/2009 13:40:03.369"	"71479296"	"75418"	"3018752"	"4693.3000894883498"	"4693.3000894883498"
"12/11/2009 13:40:04.369"	"71475200"	"75504"	"3018752"	"4710.5789918895689"	"4709.5653101611651"
"12/11/2009 13:40:05.369"	"71479296"	"75409"	"3018752"	"4586.198518045012"	"4589.1849724739541"
"12/11/2009 13:40:06.369"	"71430144"	"75350"	"3018752"	"4457.7173467533066"	"4454.7141686620735"
"12/11/2009 13:40:07.369"	"71446528"	"75305"	"3018752"	"4644.3591170588734"	"4702.3636021556458"
"12/11/2009 13:40:08.369"	"71450624"	"75427"	"3018752"	"4905.104573344991"	"4847.5492293729076"
"12/11/2009 13:40:09.369"	"71454720"	"75319"	"3018752"	"4463.4054427744923"	"4465.405624465182"
"12/11/2009 13:40:10.369"	"71454720"	"75387"	"3018752"	"4491.7597288977777"	"4488.7565465517346"
"12/11/2009 13:40:11.369"	"71462912"	"75331"	"3018752"	"4730.0036258440441"	"4730.0036258440441"
"12/11/2009 13:40:12.369"	"71462912"	"75439"	"3018752"	"4751.3726570013578"	"4751.3726570013578"
"12/11/2009 13:40:13.369"	"71471104"	"75340"	"3018752"	"4421.4625861926397"	"4424.4541035040011"
"12/11/2009 13:40:14.369"	"71458816"	"75392"	"3018752"	"4392.5493942161311"	"4391.5384507422032"
"12/11/2009 13:40:15.369"	"71483392"	"75348"	"3018752"	"4750.5539040834747"	"4750.5539040834747"
"12/11/2009 13:40:16.369"	"71483392"	"75454"	"3018752"	"4839.3774221645372"	"4836.3771881768344"
"12/11/2009 13:40:17.369"	"71450624"	"75238"	"3018752"	"4433.4265768681116"	"4436.4180927769294"
"12/11/2009 13:40:18.369"	"71479296"	"75414"	"3018752"	"4510.5787730128995"	"4510.5787730128995"
"12/11/2009 13:40:19.369"	"71450624"	"75234"	"3018752"	"4729.6342047094422"	"4728.6321635643762"
"12/11/2009 13:40:20.369"	"71499776"	"75466"	"3018752"	"4765.3865377290986"	"4765.3865377290986"
"12/11/2009 13:40:21.369"	"71458816"	"75261"	"3018752"	"4626.8912282088295"	"4626.8912282088295"
"12/11/2009 13:40:22.369"	"71475200"	"75407"	"3018752"	"5258.5328446006333"	"5255.5296847807585"
"12/11/2009 13:40:23.369"	"71516160"	"75457"	"3018752"	"5790.7614000151461"	"5809.8000687468102"
"12/11/2009 13:40:24.369"	"72257536"	"75253"	"3018752"	"6302.0165367272066"	"6281.0198133778058"
"12/11/2009 13:40:25.369"	"71499776"	"75379"	"3018752"	"6840.1072872517252"	"6779.0884886962476"
"12/11/2009 13:40:26.369"	"73584640"	"75434"	"3018752"	"6152.4183691327444"	"6151.418301127359"
"12/11/2009 13:40:27.369"	"76374016"	"75674"	"3018752"	"5247.2720375115723"	"5240.2783390609666"
"12/11/2009 13:40:28.369"	"76619776"	"75802"	"3018752"	"7201.0567915105157"	"7200.0625823718283"
"12/11/2009 13:40:29.369"	"76492800"	"75666"	"3018752"	"6054.6044911627141"	"6053.596566326496"
"12/11/2009 13:40:30.369"	"76611584"	"75835"	"3018752"	"6321.0557083361864"	"6320.0624563392757"
"12/11/2009 13:40:31.369"	"76779520"	"75663"	"3018752"	"6387.0547919792853"	"6383.0231967184491"
"12/11/2009 13:40:32.369"	"76783616"	"75669"	"3018752"	"6935.9299740792876"	"6935.9299740792876"
"12/11/2009 13:40:33.369"	"76775424"	"75558"	"3018752"	"6263.3311191019829"	"6264.3321309477715"
"12/11/2009 13:40:34.369"	"76824576"	"75787"	"3018752"	"6060.5565254322082"	"6059.560378731775"
"12/11/2009 13:40:35.369"	"76935168"	"75744"	"3018752"	"7012.6536025516371"	"7012.6536025516371"
"12/11/2009 13:40:36.369"	"76922880"	"75627"	"3018752"	"6480.3718894715785"	"6480.3718894715785"
"12/11/2009 13:40:37.369"	"76984320"	"75741"	"3018752"	"5682.4752866168956"	"5682.4752866168956"
"12/11/2009 13:40:38.369"	"76132352"	"75865"	"3018752"	"5966.1404869089438"	"5965.1446363853402"
"12/11/2009 13:40:39.369"	"76210176"	"75819"	"3018752"	"6207.9233350387103"	"6207.9233350387103"
"12/11/2009 13:40:40.369"	"76259328"	"75677"	"3018752"	"6156.2371942299924"	"6155.2429698769192"
"12/11/2009 13:40:41.369"	"76328960"	"75783"	"3018752"	"6153.234449688518"	"6154.2335135705907"
"12/11/2009 13:40:42.369"	"76435456"	"75877"	"3018752"	"5601.2634036268564"	"5600.2613887067082"
"12/11/2009 13:40:43.369"	"76398592"	"75735"	"3018752"	"6105.3863047673503"	"6107.3785992051926"
"12/11/2009 13:40:44.369"	"76472320"	"75713"	"3018752"	"6148.3179014632997"	"6145.3089367480652"
"12/11/2009 13:40:45.369"	"76578816"	"75824"	"3018752"	"5954.2988233708884"	"5954.2988233708884"
"12/11/2009 13:40:46.369"	"76124160"	"75646"	"3018752"	"5608.6916174063799"	"5611.7129991359934"
"12/11/2009 13:40:47.369"	"76173312"	"75778"	"3018752"	"6190.0211796168987"	"6186.0442948243408"
"12/11/2009 13:40:48.369"	"76238848"	"75739"	"3018752"	"5997.0389290621433"	"5997.0389290621433"
"12/11/2009 13:40:49.369"	"76386304"	"75864"	"3018752"	"6015.2531917939095"	"6015.2531917939095"
"12/11/2009 13:40:50.369"	"76406784"	"75552"	"3018752"	"5521.2902538462986"	"5520.290201273604"
"12/11/2009 13:40:51.369"	"76570624"	"75818"	"3018752"	"6227.2814130723455"	"6228.2698704394998"
"12/11/2009 13:40:52.369"	"76132352"	"75778"	"3018752"	"6012.2501884697995"	"6012.2501884697995"
"12/11/2009 13:40:53.369"	"76230656"	"75646"	"3018752"	"5916.2935730308991"	"5916.2935730308991"
"12/11/2009 13:40:54.369"	"76304384"	"75596"	"3018752"	"5397.9883577399169"	"5395.9902128730873"
"12/11/2009 13:40:55.369"	"76546048"	"75849"	"3018752"	"6103.2383055803975"	"6103.2383055803975"
"12/11/2009 13:40:56.369"	"76607488"	"75796"	"3018752"	"6183.7996564875175"	"6184.8004332566534"
"12/11/2009 13:40:57.369"	"76222464"	"75560"	"3018752"	"5935.7727881352876"	"5935.7727881352876"
"12/11/2009 13:40:58.369"	"76369920"	"75634"	"3018752"	"5578.6723731685615"	"5580.6569595695464"
"12/11/2009 13:40:59.369"	"76500992"	"75508"	"3018752"	"6048.3058541935616"	"6044.3056519090414"
"12/11/2009 13:41:00.369"	"76079104"	"75696"	"3018752"	"5957.6335391822458"	"5957.6335391822458"
"12/11/2009 13:41:01.369"	"76201984"	"75598"	"3018752"	"5753.9011253150911"	"5753.9011253150911"
"12/11/2009 13:41:02.369"	"76316672"	"75656"	"3018752"	"5352.2328754804039"	"5352.2328754804039"
"12/11/2009 13:41:03.369"	"76095488"	"75530"	"3018752"	"6073.7802533858439"	"6073.7802533858439"
"12/11/2009 13:41:04.369"	"76259328"	"75716"	"3018752"	"5955.7565699647666"	"5954.7486571927293"
"12/11/2009 13:41:05.369"	"76361728"	"75634"	"3018752"	"5759.9702928078277"	"5810.0221723073737"
"12/11/2009 13:41:06.369"	"76427264"	"75695"	"3018752"	"5629.8009720714253"	"5580.7504301739327"
"12/11/2009 13:41:07.369"	"76480512"	"75547"	"3018752"	"5941.2568540667598"	"5941.2568540667598"
"12/11/2009 13:41:08.369"	"76582912"	"75743"	"3018752"	"5866.9812690582357"	"5919.0343361101095"
"12/11/2009 13:41:09.369"	"76181504"	"75680"	"3018752"	"5853.7185205693295"	"5799.9781601288769"
"12/11/2009 13:41:10.369"	"76320768"	"75743"	"3018752"	"5310.5210827056371"	"5310.5210827056371"
"12/11/2009 13:41:11.369"	"76087296"	"75594"	"3018752"	"6133.2532926321383"	"6133.2532926321383"
"12/11/2009 13:41:12.369"	"76427264"	"75794"	"3018752"	"5939.3388406295326"	"5928.3400649987379"
"12/11/2009 13:41:13.369"	"76386304"	"75720"	"3018752"	"5822.5096060855849"	"5816.5142297964967"
"12/11/2009 13:41:14.369"	"76365824"	"75649"	"3018752"	"5508.6607348732523"	"5505.6576488829523"
"12/11/2009 13:41:15.369"	"75960320"	"75609"	"3018752"	"5892.2888037288531"	"5905.3917381196288"
"12/11/2009 13:41:16.369"	"76378112"	"75568"	"3018752"	"6066.4417986189019"	"6054.5932794809742"
"12/11/2009 13:41:17.369"	"76472320"	"75628"	"3018752"	"5920.7469981834392"	"5920.7469981834392"
"12/11/2009 13:41:18.369"	"76488704"	"75678"	"3018752"	"5380.5488380453426"	"5380.5488380453426"
"12/11/2009 13:41:19.369"	"76042240"	"75652"	"3018752"	"6156.3033001430749"	"6154.3012502893698"
"12/11/2009 13:41:20.369"	"76193792"	"75584"	"3018752"	"6097.474869745839"	"6110.4844173097154"
"12/11/2009 13:41:21.369"	"76419072"	"75662"	"3018752"	"6147.9163119470722"	"6134.9122585700279"
"12/11/2009 13:41:22.369"	"76636160"	"75716"	"3018752"	"5508.3818129065385"	"5439.9115651871098"
"12/11/2009 13:41:23.369"	"76132352"	"75692"	"3018752"	"5992.2955908519561"	"5992.2955908519561"
"12/11/2009 13:41:24.369"	"76279808"	"75478"	"3018752"	"5976.8077251233526"	"5972.7747914356851"
"12/11/2009 13:41:25.369"	"76570624"	"75700"	"3018752"	"5922.0106257368197"	"5923.0035852649444"
"12/11/2009 13:41:26.369"	"76357632"	"75750"	"3018752"	"5480.4249077103077"	"5537.9330483103604"
"12/11/2009 13:41:27.369"	"76529664"	"75691"	"3018752"	"5870.4030346107947"	"5840.3805165340264"
"12/11/2009 13:41:28.369"	"76681216"	"75491"	"3018752"	"5912.4272103287321"	"5884.3919923966059"
"12/11/2009 13:41:29.369"	"76873728"	"75747"	"3018752"	"6035.4883742797656"	"6035.4883742797656"
"12/11/2009 13:41:30.369"	"77107200"	"75542"	"3018752"	"5429.691348361298"	"5441.7864469654069"
"12/11/2009 13:41:31.369"	"77336576"	"75601"	"3018752"	"5991.3896379024236"	"5979.4724034162928"
"12/11/2009 13:41:32.369"	"77594624"	"75482"	"3018752"	"36810.340871385633"	"36810.340871385633"
"12/11/2009 13:41:33.369"	"77717504"	"75420"	"3018752"	"820972.06889930042"	"821282.07307898591"
"12/11/2009 13:41:34.369"	"77123584"	"75491"	"3018752"	"317734.37782641832"	"317425.79669907346"
"12/11/2009 13:41:35.369"	"77262848"	"75563"	"3018752"	"5824.1613349231056"	"5825.169324077644"
"12/11/2009 13:41:36.369"	"77266944"	"75573"	"3018752"	"6680.6403008584666"	"6679.6470447923266"
"12/11/2009 13:41:37.369"	"77398016"	"75584"	"3018752"	"5655.2816474239635"	"5655.2816474239635"
"12/11/2009 13:41:38.369"	"77398016"	"75458"	"3018752"	"6104.616039245202"	"6108.6236650710644"
"12/11/2009 13:41:39.369"	"77463552"	"75639"	"3018752"	"6087.9618141708079"	"6081.9667754567054"
"12/11/2009 13:41:40.369"	"77664256"	"75631"	"3018752"	"6515.6329206825349"	"6515.6329206825349"
"12/11/2009 13:41:41.369"	"77811712"	"75661"	"3018752"	"5552.3052155201649"	"5552.3052155201649"
"12/11/2009 13:41:42.369"	"78106624"	"75593"	"3018752"	"5969.9324387785673"	"5969.9324387785673"
"12/11/2009 13:41:43.369"	"78209024"	"75683"	"3018752"	"6430.0803852332983"	"6430.0803852332983"
"12/11/2009 13:41:44.369"	"78184448"	"75611"	"3018752"	"6522.7398188771476"	"6521.7398587638754"
"12/11/2009 13:41:45.369"	"78229504"	"75703"	"3018752"	"5739.4384969441253"	"5739.4384969441253"
"12/11/2009 13:41:46.369"	"77869056"	"75483"	"3018752"	"5772.5144384362193"	"5773.5067909269255"
"12/11/2009 13:41:47.369"	"77664256"	"75721"	"3018752"	"6088.8679708324598"	"6087.8600469836219"
"12/11/2009 13:41:48.369"	"77864960"	"75619"	"3018752"	"6311.6362454277014"	"6311.6362454277014"
"12/11/2009 13:41:49.369"	"77131776"	"75615"	"3018752"	"5830.4240620768014"	"5828.4375462123799"
"12/11/2009 13:41:50.369"	"77672448"	"75523"	"3018752"	"5636.2754788469565"	"5636.2754788469565"
"12/11/2009 13:41:51.369"	"77869056"	"75638"	"3018752"	"6138.9146176155054"	"6137.9047616165553"
"12/11/2009 13:41:52.369"	"77938688"	"75654"	"3018752"	"6355.5914268667539"	"6355.5914268667539"
"12/11/2009 13:41:53.369"	"77316096"	"75534"	"3018752"	"5745.2443846377837"	"5746.252853021957"
"12/11/2009 13:41:54.369"	"77545472"	"75548"	"3018752"	"5578.8249860672386"	"5575.8277663397666"
"12/11/2009 13:41:55.369"	"77316096"	"75554"	"3018752"	"6200.9771887846964"	"6201.9714131215223"
"12/11/2009 13:41:56.369"	"77545472"	"75636"	"3018752"	"6002.1441601535271"	"6001.1362434179855"
"12/11/2009 13:41:57.369"	"77328384"	"75572"	"3018752"	"5753.9679661538103"	"5754.9612283609831"
"12/11/2009 13:41:58.369"	"77426688"	"75581"	"3018752"	"5572.3267968272448"	"5572.3267968272448"
"12/11/2009 13:41:59.369"	"77545472"	"75465"	"3018752"	"6163.8958029701362"	"6160.8623896812724"
"12/11/2009 13:42:00.369"	"77357056"	"75643"	"3018752"	"5941.3970126148224"	"5999.2839648627069"
"12/11/2009 13:42:01.369"	"77484032"	"75485"	"3018752"	"5980.0847836832663"	"5924.5114766991537"
"12/11/2009 13:42:02.369"	"77635584"	"75593"	"3018752"	"5694.7046978238996"	"5692.7065558246632"
"12/11/2009 13:42:03.369"	"77619200"	"75503"	"3018752"	"6151.3526806697791"	"6109.9056042675675"
"12/11/2009 13:42:04.369"	"77803520"	"75667"	"3018752"	"5850.2617691838577"	"5845.2615454495126"
"12/11/2009 13:42:05.369"	"78077952"	"75525"	"3018752"	"5902.7127967519773"	"5903.7070215787844"
"12/11/2009 13:42:06.369"	"77717504"	"75629"	"3018752"	"5615.7899796903703"	"5614.7967377413624"
"12/11/2009 13:42:07.369"	"77160448"	"75543"	"3018752"	"6271.2577439930492"	"6272.2646896809092"
"12/11/2009 13:42:08.369"	"77492224"	"75715"	"3018752"	"6051.9137064530933"	"6051.9137064530933"
"12/11/2009 13:42:09.369"	"77168640"	"75564"	"3018752"	"5748.4394618654742"	"2605.2690852063338"
"12/11/2009 13:42:10.369"	"77328384"	"75640"	"3018752"	"5653.228904992875"	"5653.228904992875"
"12/11/2009 13:42:11.369"	"77447168"	"75572"	"3018752"	"6204.679839946094"	"6208.6451250331338"
"12/11/2009 13:42:12.369"	"77258752"	"75729"	"3018752"	"5842.6864927296501"	"5838.6507914740951"
"12/11/2009 13:42:13.369"	"77459456"	"75608"	"3018752"	"5928.1803730914371"	"5920.2496970070342"
"12/11/2009 13:42:14.369"	"77484032"	"75682"	"3018752"	"5553.4587791543145"	"5551.43897236066"
"12/11/2009 13:42:15.369"	"77266944"	"75600"	"3018752"	"6214.7044028688215"	"6213.7130638350254"
"12/11/2009 13:42:16.369"	"77443072"	"75623"	"3018752"	"5879.6369348029075"	"5879.6369348029075"
"12/11/2009 13:42:17.369"	"77553664"	"75653"	"3018752"	"5889.1181620749539"	"5890.1137864472412"
"12/11/2009 13:42:18.369"	"77639680"	"75597"	"3018752"	"5527.4519372144132"	"5531.4443185341779"
"12/11/2009 13:42:19.369"	"77402112"	"75590"	"3018752"	"6107.8881302219761"	"6105.866320182181"
"12/11/2009 13:42:20.369"	"77545472"	"75528"	"3018752"	"6166.5462904398419"	"6162.5774754500171"
"12/11/2009 13:42:21.369"	"77250560"	"75564"	"3018752"	"5974.0246444297327"	"5974.0246444297327"
"12/11/2009 13:42:22.369"	"77389824"	"75618"	"3018752"	"5524.1868917022111"	"5531.2562350736762"
"12/11/2009 13:42:23.369"	"77680640"	"75618"	"3018752"	"6037.3741094187026"	"6029.3815572301619"
"12/11/2009 13:42:24.369"	"77815808"	"75538"	"3018752"	"5984.1930031176962"	"5984.1930031176962"
"12/11/2009 13:42:25.369"	"77783040"	"75602"	"3018752"	"5999.4347325940744"	"5999.4347325940744"
"12/11/2009 13:42:26.369"	"77479936"	"75652"	"3018752"	"5533.3315563540491"	"5539.4210628357296"
"12/11/2009 13:42:27.369"	"77639680"	"75658"	"3018752"	"6093.5336702895784"	"6088.5577322932613"
"12/11/2009 13:42:28.369"	"77389824"	"75588"	"3018752"	"6024.4588553114681"	"6023.4684790406627"
"12/11/2009 13:42:29.369"	"77623296"	"75652"	"3018752"	"5919.506905456391"	"5918.4989866916276"
"12/11/2009 13:42:30.369"	"77406208"	"75709"	"3018752"	"5560.7360395929991"	"5559.7398489732223"
"12/11/2009 13:42:31.369"	"77651968"	"75661"	"3018752"	"6149.8936021322079"	"6152.9126957022281"
"12/11/2009 13:42:32.369"	"77344768"	"75487"	"3018752"	"5914.1886294224632"	"5911.2101896225195"
"12/11/2009 13:42:33.369"	"77729792"	"75697"	"3018752"	"6047.382052619324"	"6049.3801963670921"
"12/11/2009 13:42:34.369"	"77398016"	"75606"	"3018752"	"5748.2031071269357"	"5746.1872547309595"
"12/11/2009 13:42:35.369"	"77602816"	"75581"	"3018752"	"5924.3316728510426"	"5923.3364886291629"
"12/11/2009 13:42:36.369"	"77807616"	"75521"	"3018752"	"5979.6369723653233"	"5980.6350756823595"
"12/11/2009 13:42:37.369"	"78077952"	"75614"	"3018752"	"5982.9447830023755"	"5982.9447830023755"
"12/11/2009 13:42:38.369"	"78299136"	"75512"	"3018752"	"5359.3261534849908"	"5359.3261534849908"
"12/11/2009 13:42:39.369"	"77611008"	"75596"	"3018752"	"5951.4870288262819"	"5977.4629668402958"
"12/11/2009 13:42:40.369"	"77889536"	"75566"	"3018752"	"5924.0569808351056"	"5896.2724589819427"
"12/11/2009 13:42:41.369"	"78049280"	"75530"	"3018752"	"6067.1336295609772"	"6067.1336295609772"
"12/11/2009 13:42:42.369"	"77733888"	"75562"	"3018752"	"5420.2031010209075"	"5421.1963579571393"
"12/11/2009 13:42:43.369"	"77840384"	"75638"	"3018752"	"5941.6887080468232"	"5858.0313437096074"
"12/11/2009 13:42:44.369"	"78036992"	"75600"	"3018752"	"5856.7210426901074"	"5879.69641092853"
"12/11/2009 13:42:45.369"	"78340096"	"75444"	"3018752"	"6013.8691614484487"	"5990.0046012839712"
"12/11/2009 13:42:46.369"	"78409728"	"75465"	"3018752"	"5571.8042995205697"	"5571.8042995205697"
"12/11/2009 13:42:47.369"	"77942784"	"75681"	"3018752"	"5948.6287610925247"	"5947.635501990655"
"12/11/2009 13:42:48.369"	"78192640"	"75644"	"3018752"	"5836.3835580276163"	"5836.3835580276163"
"12/11/2009 13:42:49.369"	"78274560"	"75474"	"3018752"	"5990.3517027230992"	"5993.3771328759894"
"12/11/2009 13:42:50.369"	"77819904"	"75496"	"3018752"	"5328.3150809395593"	"5324.3043055681328"
"12/11/2009 13:42:51.369"	"78147584"	"75683"	"3018752"	"5912.2794787417406"	"5913.2795260148705"
